bus,pu_a,pu_b,pu_c,distance_km,x,y,kvLL,kvBase,hour,converged,has_pv,has_load
24ab4116-d257-41b1-960b-481ced9684f1,1.000003129399396,1.0000031293993807,1.0000031293993923,,34.67381297784516,-82.83387399502244,"[2.9418765358976837e-06, -1.0000031294275862, -0.8660295848301626, 0.4999990168763902, 0.8660266429536267, 0.5000041125511959]",7.199557856794634,1837,True,False,False
5ff9a8dc-e808-48b4-9a51-b4ef0c8aae7d_ht,1.0003114062873926,1.000311406281903,1.0003114062904426,0.7602918934965317,34.67142844006256,-82.83477149251003,"[0.00026630667186794703, -1.0003113708693, -0.8664282121489383, 0.4999250569918844, 0.8661619054770702, 0.5003863138774156]",7.199557856794634,1837,True,False,False
5ff9a8dc-e808-48b4-9a51-b4ef0c8aae7d,1.0000442619732843,1.0000442619672059,1.0000442619757566,0.7602918934965317,34.67142844006256,-82.83477149251003,"[-0.00022964491582992962, -1.0000442356362607, -0.8659488904569054, 0.5002209960491452, 0.8661785353727354, 0.4998232395871156]",0.27712812921102037,1837,True,False,False
ef7e1cf1-f33b-4256-8a55-ad94fbc7a080_ht,1.000406663804757,1.000406663798834,1.0004066638100662,1.1580095527169207,34.67551168121881,-82.83640638869831,"[0.00035313424984277246, -1.0004066015086588, -0.8665540980919331, 0.49989747742256735, 0.8662009638420902, 0.5005091240860916]",7.199557856794634,1837,True,False,False
ef7e1cf1-f33b-4256-8a55-ad94fbc7a080,0.999021268739298,0.9990212687333782,0.9990212687445972,1.1580095527169207,34.67551168121881,-82.83640638869831,"[-0.0022068282762344777, -0.9990188313356264, -0.8640722726047646, 0.5014205849163684, 0.8662791008809992, 0.49759824641925804]",0.27712812921102037,1837,True,False,False
c06e8b04-406c-4505-9a7d-caa26d521809_ht,1.0004554597611193,1.0004554597543334,1.000455459765805,1.3716154160890617,34.67669887200241,-82.83743246016078,"[0.0003992850107144343, -1.0004553801129277, -0.8666194169831343, 0.4998818989929348, 0.8662201319724199, 0.5005734811199928]",7.199557856794634,1837,True,False,False
c06e8b04-406c-4505-9a7d-caa26d521809,0.9997417893482026,0.9997417893414161,0.9997417893528765,1.3716154160890617,34.67669887200241,-82.83743246016078,"[-0.0009268609997279853, -0.9997413597312708, -0.8653379841887483, 0.5006733649362753, 0.8662648451884764, 0.4990679947949955]",0.27712812921102037,1837,True,False,False
18df96d8-a15c-4473-95ae-8731c654a42a_ht,1.0004557375349714,1.0004557375281686,1.0004557375397491,1.3191121169081552,34.676417546435694,-82.8378931567427,"[0.0003995902504697458, -1.0004556577649402, -0.8666198100567393, 0.4998817734736048, 0.8662202198062696, 0.5005738842913354]",7.199557856794634,1837,True,False,False
18df96d8-a15c-4473-95ae-8731c654a42a,1.0225096562825533,1.022509656275755,1.0225096562870901,1.3191121169081552,34.676417546435694,-82.8378931567427,"[0.04483320931713249, -1.0215262995124033, -0.9070843306118559, 0.47193645145416385, 0.8622511212947234, 0.5495898480582395]",0.27712812921102037,1837,True,False,False
8d61ce66-3ce3-48f6-8819-7aacd2c1c768_ht,1.000408599395373,1.0004085993890253,1.0004085993997291,1.0313097714115087,34.67396353553774,-82.83529037045611,"[0.0003560530763470867, -1.0004085360644734, -0.8665572328794712, 0.4998959169226499, 0.8662011798031242, 0.5005126191418235]",7.199557856794634,1837,True,False,False
8d61ce66-3ce3-48f6-8819-7aacd2c1c768,1.0224771414488614,1.0224771414425293,1.0224771414530356,1.0313097714115087,34.67396353553774,-82.83529037045611,"[0.04591445978964123, -1.0214457240746615, -0.9075551754715406, 0.4709597733588291, 0.8616407156818994, 0.5504859507158325]",0.27712812921102037,1837,True,False,False
